2018,Thursday,Stockton Street,Motor Vehicle Crash - Deer,16:54:50,40.3376393,-74.6771407
2018,Friday,Stockton Street,Motor Vehicle Crash - Deer,17:53:14,40.3376393,-74.6771407
2018,Friday,Stockton Street,Motor Vehicle Crash - Deer,18:18:21,40.3376393,-74.6771407
2018,Friday,Ewing St N - ,Motor Vehicle Crash - Deer,19:06:44,40.3720444,-74.6621297
2018,Tuesday,Roper Road,Motor Vehicle Crash - Deer,08:32:07,40.361781,-74.633866
2018,Saturday,Cherry Hill Road,Motor Vehicle Crash - Deer,17:39:31,40.3627317,-74.6649558
2018,Monday,Valley Road,Motor Vehicle Crash - Deer,01:39:05,40.3641722,-74.6532094
2018,Monday,Washington Road,Motor Vehicle Crash - Pedestrian,11:34:09,40.3456024,-74.6533484
2018,Friday,Washington Road,Motor Vehicle Crash - Pedestrian,18:17:21,40.3456024,-74.6533484
2018,Sunday,Hodge Road,Motor Vehicle Crash - Pedestrian,18:06:03,40.34988,-74.671039
2018,Sunday,Wiggins Street,Motor Vehicle Crash - Pedestrian,18:30:12,40.353254,-74.657276
2018,Friday,Washington Road,Motor Vehicle Crash - Pedestrian,20:10:53,40.3456024,-74.6533484
2018,Tuesday,University Place,Motor Vehicle Crash - Pedestrian,7:31:17,40.3431389,-74.6605861
2018,Monday,Princeton Avenue,Motor Vehicle Crash - Pedestrian,8:19:19,40.352106,-74.647381
2018,Monday,Princeton Kingston Road,Motor Vehicle Crash - Pedestrian,17:53:27,40.3653019,-74.6276304
2018,Thursday,Nassau Street,Motor Vehicle Crash - Pedestrian,16:33:53,40.3485994,-74.6635093
2018,Thursday,Wiggins Street,Motor Vehicle Crash - Pedestrian,10:50:59,40.353254,-74.657276
2018,Friday,Edgerstoune Road,Motor Vehicle Crash - Pedestrian,7:45:52,40.33932,-74.68478
2018,Monday,University Place,Motor Vehicle Crash - Pedestrian,17:42:42,40.3431389,-74.6605861
2018,Monday,Washington Road,Motor Vehicle Crash - Pedestrian,21:19:11,40.3456024,-74.6533484
2018,Monday,Park Place,Motor Vehicle Crash - Pedestrian,18:53:51,40.3517506,-74.6563732
2018,Monday,North Harrison Street,Motor Vehicle Crash - Pedestrian,17:38:30,40.3642266,-74.6530539
2018,Friday,Nassau Street,Motor Vehicle Crash - Pedestrian,23:35:28,40.3485994,-74.6635093
2018,Sunday,Witherspoon Street,Motor Vehicle Crash - Pedestrian,9:21:45,40.3622565,-74.6644225
2018,Wednesday,Bunn Drive,Motor Vehicle Crash - Bicycle,20:35:58,40.381796,-74.650045
2018,Friday,Mount Lucas Road,Motor Vehicle Crash - Bicycle,14:57:58,40.362779,-74.664298
2018,Monday,Vandeventer Avenue,Motor Vehicle Crash - Bicycle,13:56:47,40.351582,-74.6577752
2018,Saturday,Birch Avenue,Motor Vehicle Crash - Bicycle,18:04:22,40.356136,-74.667195
2018,Tuesday,Nassau Street,Motor Vehicle Crash - Bicycle,18:15:31,40.3485994,-74.6635093
2018,Wednesday,Alexander Street,Motor Vehicle Crash - Bicycle,15:28:14,40.3419674,-74.6600934
2018,Wednesday,John Street,Motor Vehicle Crash - Bicycle,22:52:08,40.3579642,-74.6645558
2018,Tuesday,South Harrison Street,Motor Vehicle Crash - Bicycle,15:46:11,40.34543,-74.6390413
2018,Monday,Meetinghouse Court,Motor Vehicle Crash - No Injury,12:59:36,40.385389,-74.66899
2018,Tuesday,Nassau Street,Motor Vehicle Crash - No Injury,08:14:11,40.3485994,-74.6635093
2018,Tuesday,Nassau Street,Motor Vehicle Crash - No Injury,13:31:38,40.3485994,-74.6635093
2018,Tuesday,Hamilton Avenue,Motor Vehicle Crash - No Injury,17:21:34,40.3584741,-74.643831
2018,Wednesday,Spring Street,Motor Vehicle Crash - No Injury,12:37:15,40.351221,-74.6590103
2018,Wednesday,State Road,Motor Vehicle Crash - No Injury,12:36:10,40.3634204,-74.6646639
2018,Wednesday,Guyot Avenue,Motor Vehicle Crash - No Injury,15:22:56,40.3617822,-74.6541923
2018,Wednesday,State Road,Motor Vehicle Crash - Injury,19:26:05,40.3634204,-74.6646639
2018,Wednesday,State Road,Motor Vehicle Crash - Injury,19:28:05,40.3634204,-74.6646639
2018,Thursday,North Harrison Street,Motor Vehicle Crash - No Injury,07:48:46,40.3642266,-74.6530539
2018,Thursday,Great Road,Motor Vehicle Crash - No Injury,08:48:30,40.362656,-74.687158
2018,Friday,Juniper Row,Motor Vehicle Crash - No Injury,12:10:58,40.376044,-74.651522
2018,Friday,State Road,Motor Vehicle Crash - No Injury,12:20:24,40.3634204,-74.6646639
2018,Friday,Pretty Brook Road,Motor Vehicle Crash - No Injury,16:51:25,40.354914,-74.716012
2018,Saturday,Mercer Street,Motor Vehicle Crash - No Injury,12:49:05,40.343839,-74.6668073
2018,Saturday,South Harrison Street,Motor Vehicle Crash - No Injury,14:15:39,40.34543,-74.6390413
2018,Sunday,Valley Road,Motor Vehicle Crash - No Injury,11:26:10,40.3641722,-74.6532094
2018,Sunday,Nassau Street,Motor Vehicle Crash - No Injury,17:40:14,40.3485994,-74.6635093
2018,Monday,Nassau Street,Motor Vehicle Crash - No Injury,08:25:38,40.3485994,-74.6635093
2018,Monday,State Road,Motor Vehicle Crash - No Injury,13:23:55,40.3634204,-74.6646639
2018,Monday,Mulberry Row,Motor Vehicle Crash - No Injury,17:39:05,40.37595,-74.650573
2018,Tuesday,Governors Lane,Motor Vehicle Crash - Injury,08:08:17,40.370783,-74.650054
2018,Tuesday,North Harrison Street,Motor Vehicle Crash - No Injury,15:35:50,40.3642266,-74.6530539
2018,Tuesday,South Harrison Street,Motor Vehicle Crash - No Injury,15:41:29,40.34543,-74.6390413
2018,Wednesday,Stockton Street,Motor Vehicle Crash - No Injury,10:08:02,40.3376393,-74.6771407
2018,Wednesday,Mercer Street,Motor Vehicle Crash - No Injury,14:10:03,40.343839,-74.6668073
2018,Wednesday,Cherry Valley Road,Motor Vehicle Crash - No Injury,17:52:35,40.3817492,-74.6918159
2018,Wednesday,Mercer Street,Motor Vehicle Crash - No Injury,18:18:14,40.343839,-74.6668073
2018,Saturday,Princeton Kingston Road,Motor Vehicle Crash - Injury,12:14:38,40.3653019,-74.6276304
2018,Saturday,Vandeventer Avenue,Motor Vehicle Crash - No Injury,12:25:49,40.351582,-74.6577752
2018,Saturday,Alexander Street,Motor Vehicle Crash - No Injury,12:58:42,40.3419674,-74.6600934
2018,Sunday,Stockton Street,Motor Vehicle Crash - No Injury,11:13:05,40.3376393,-74.6771407
2018,Sunday,Valley Road,Motor Vehicle Crash - No Injury,18:19:03,40.3641722,-74.6532094
2018,Sunday,North Harrison Street,Motor Vehicle Crash - No Injury,19:44:52,40.3642266,-74.6530539
2018,Sunday,Library Place,Motor Vehicle Crash - No Injury,22:49:00,40.348235,-74.669228
2018,Monday,Olden Street,Motor Vehicle Crash - No Injury,12:22:33,40.35002,-74.6516627
2018,Monday,Nassau Street,Motor Vehicle Crash - No Injury,17:44:04,40.3485994,-74.6635093
2018,Tuesday,North Harrison Street,Motor Vehicle Crash - No Injury,13:02:48,40.3642266,-74.6530539
2018,Wednesday,Washington Road,Motor Vehicle Crash - No Injury,06:11:31,40.3456024,-74.6533484
2018,Wednesday,State Road,Motor Vehicle Crash - No Injury,07:30:03,40.3634204,-74.6646639
2018,Thursday,North Harrison Street,Motor Vehicle Crash - No Injury,09:22:27,40.3642266,-74.6530539
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,12:18:59,40.3634204,-74.6646639
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,12:56:13,40.3634204,-74.6646639
2018,Thursday,North Harrison Street,Motor Vehicle Crash - No Injury,14:17:33,40.3642266,-74.6530539
2018,Thursday,North Harrison Street,Motor Vehicle Crash - No Injury,15:54:53,40.3642266,-74.6530539
2018,Thursday,Monument Drive,Motor Vehicle Crash - No Injury,17:01:58,40.3482619,-74.6646221
2018,Friday,Lovers Lane,Motor Vehicle Crash - No Injury,09:16:54,40.3402478,-74.6718765
2018,Friday,State Road,Motor Vehicle Crash - No Injury,17:09:39,40.3634204,-74.6646639
2018,Friday,Alexander Street,Motor Vehicle Crash - No Injury,18:29:07,40.3419674,-74.6600934
2018,Saturday,State Road,Motor Vehicle Crash - Injury,10:33:20,40.3634204,-74.6646639
2018,Sunday,Stockton Street,Motor Vehicle Crash - No Injury,08:48:11,40.3376393,-74.6771407
2018,Monday,State Road,Motor Vehicle Crash - Injury,11:31:11,40.3634204,-74.6646639
2018,Monday,State Road,Motor Vehicle Crash - No Injury,17:12:10,40.3634204,-74.6646639
2018,Tuesday,Chambers Street,Motor Vehicle Crash - No Injury,17:46:02,40.3503117,-74.6629832
2018,Wednesday,Great Road,Motor Vehicle Crash - No Injury,16:40:35,40.362656,-74.687158
2018,Thursday,Washington Road,Motor Vehicle Crash - No Injury,08:26:01,40.3456024,-74.6533484
2018,Thursday,Great Road,Motor Vehicle Crash - No Injury,11:10:57,40.362656,-74.687158
2018,Thursday,Witherspoon Street,Motor Vehicle Crash - No Injury,14:03:04,40.3622565,-74.6644225
2018,Thursday,Moore Street,Motor Vehicle Crash - No Injury,14:47:37,40.35724,-74.657186
2018,Friday,Bayard Lane,Motor Vehicle Crash - No Injury,07:56:13,40.3496958,-74.6654254
2018,Friday,Bunn Drive,Motor Vehicle Crash - No Injury,15:24:25,40.381796,-74.650045
2018,Friday,Washington Road,Motor Vehicle Crash - No Injury,21:14:43,40.3456024,-74.6533484
